detID,e,z,Ex,rdtID,de,e,rdte,tde,te,trdte,coinTime,thetaCM,target
9,6.40054,-214.777,6.17233,3,1122.43,1996.87,3030.86,700.059,2007.06,2708.63,16.9978,34.5603,3
20,6.34427,-458.326,2.08003,7,3196.56,nan,nan,3197.42,nan,nan,-11.5281,27.0213,0
9,5.22397,-185.197,7.89607,3,976.908,3090.92,3756.69,609.234,3109.68,3697.93,13.391,32.5834,0
26,4.67193,-359.83,5.48614,7,1851.28,2627.14,3872.86,1848.52,2623.99,3867.91,3.9954,25.6906,2
6,8.22837,-392.608,1.25351,1,1981.26,nan,nan,1987.73,nan,nan,-11.3628,33.0871,0
28,2.49913,-253.74,9.53205,7,2238.63,1166.88,2973.66,2236.44,1165.55,2970.71,5.22234,20.9856,3
12,2.07059,-307.782,9.02332,3,1013.88,2699.21,3485.24,631.153,2731.62,3349.72,13.1051,16.6322,0
1,1.88331,-360.596,8.26134,3,1813.93,nan,nan,1133.45,nan,nan,-3.44523,12.8254,0
1,4.57565,-367.466,5.45416,1,1127.15,3353.28,3833.28,1112.1,3342.35,3822.1,18.8446,25.1352,0
4,6.73243,-206.27,5.97242,3,1520.98,nan,nan,943.022,nan,nan,-37.3125,35.5167,0
14,5.05571,-173.657,8.26702,3,1898.5,nan,nan,1185.06,nan,nan,-22.4484,32.4671,0
17,5.42328,-307.469,5.60652,5,1597.67,2653.79,3830.65,1804.92,2646.12,3829.47,31.2138,29.487,0
7,6.06486,-298.805,5.09057,1,1187.4,2475.24,3207.5,1187.46,2462.13,3206.21,24.7896,31.3468,0
6,6.59134,-379.54,3.17035,3,2079.92,nan,nan,1298.74,nan,nan,4.35271,30.1178,0
12,4.76896,-298.129,6.44157,7,3054.39,nan,nan,3056.3,nan,nan,0.527547,27.9675,0
14,3.57319,-185.314,9.60324,3,1857.85,661.14,2571.5,1156.8,670.413,1848.28,-13.4077,27.5656,0
12,2.76258,-293.865,8.57199,5,1865.45,2327.99,3788.1,2102.8,2315.74,3803.46,-10.3708,20.825,2
28,1.39872,-277.795,10.1981,7,2294.18,961.16,2847.8,2296.27,959.535,2848.19,31.498,13.1524,0
22,6.86701,-317.285,3.9453,7,2986.67,nan,nan,2990.71,nan,nan,3.63254,32.6,0
12,5.44456,-326.211,5.26477,3,904.044,3425.28,3956.79,562.847,3428,3963.83,-6.28623,28.9645,1
21,1.98565,-379.694,7.82105,7,2674.46,nan,nan,2675.04,nan,nan,20.2116,12.5566,0
23,4.36605,-261.788,7.4781,7,2266.28,1088.63,2931.25,2269.15,1084.17,2929.91,32.033,27.8843,0
26,3.97478,-367.571,6.0676,1,1552.35,1486.54,2730.2,1547.49,1475.97,2727.1,18.8329,23.1143,0
29,4.65555,-215.696,7.96544,7,1807.08,2686.73,3885.76,1806.66,2683.86,3883,10.7557,30.1366,0
1,4.10849,-393.657,5.48216,1,1088.77,3542.83,3948.97,1085.83,3534,3948.65,-5.73307,22.6582,1
20,4.38907,-429.251,4.5829,3,1899.82,nan,nan,1184.38,nan,nan,-11.6078,22.3396,0
4,1.91519,-185.925,11.2959,3,1630.69,nan,nan,1021.37,nan,nan,19.7738,20.1816,0
6,4.16023,-376.977,5.71639,3,809.508,3498.48,3940.46,501.703,3432.49,3908.43,-15.1098,23.4357,0
12,5.31048,-332.09,5.30283,3,892.68,3443.15,3961.77,561.872,3448.4,3982.82,2.16651,28.4234,1
3,7.79505,-276.764,3.67178,1,1069.89,3542.97,3934.62,1079.4,3528.74,3939.71,30.9303,35.6266,0
17,2.50487,-337.818,8.06846,5,1480.72,2213.67,3422.13,1676.76,2209.03,3377.27,0.828806,17.8695,0
14,1.81998,-211.62,10.9479,1,1968.48,1246.07,2864.62,1967.12,1235.19,2863.95,-24.4468,18.7718,0
17,2.40198,-302.015,8.79461,5,1590.46,2512.26,3721.58,1801.82,2502,3711.69,-2.35942,18.7436,2
17,2.10194,-299.973,9.1291,7,1901.28,nan,nan,1899.49,nan,nan,-23.2916,17.144,0
29,3.03088,-217.89,9.60462,7,3202.77,nan,nan,3202.19,nan,nan,28.2224,24.5165,0
17,2.0895,-321.988,8.75532,5,1578.42,2523.68,3721.12,1783.73,2514.62,3707.32,-8.48424,16.1422,2
28,3.31928,-279.475,8.25205,1,1332.49,3139.27,3826.66,1340.76,3123.19,3829.37,5.33063,23.6858,0
24,0.760524,-182.095,12.4962,3,1967.46,919.35,2852.96,1228.25,923.463,2165.57,21.0319,11.3073,0
19,7.03089,-195.269,5.84937,5,1546.42,2841.79,3930.93,1745.51,2828.46,3927.82,34.5619,36.4417,0
0,3.57732,-424.116,5.49321,1,1193.34,3306.46,3848.11,1187.16,3292.9,3841.7,-2.35771,19.4308,0
12,3.5534,-318.439,7.34304,3,928.224,3379.31,3940.11,580.35,3385.51,3939.4,-11.9881,23.2732,1
3,8.3712,-235.403,3.77574,1,2248.88,807.11,2743.28,2259.23,796.397,2751.7,21.7762,37.8278,0
13,1.17112,-238.715,11.108,1,1947.54,1695.04,3192.15,1947.96,1685.97,3194.23,8.56474,12.9809,0
20,8.75112,-436.45,-0.0337812,5,2759.86,nan,nan,3120.13,nan,nan,-1.83539,32.747,0
1,5.21576,-355.034,5.00856,1,2072.4,nan,nan,2076.52,nan,nan,-17.3547,27.436,0
9,1.98559,-187.543,11.1964,3,951.324,3295.65,3893.77,588.412,3302.39,3866,-31.663,20.5253,0
24,2.74895,-192.158,10.3356,5,1601.29,nan,nan,1818.63,nan,nan,-1.3592,24.122,0
23,5.40425,-240.315,6.77075,5,1848.04,nan,nan,2087.23,nan,nan,-12.516,31.4527,0
7,5.15675,-296.22,6.07381,3,1212.6,1475.8,2701.13,760.097,1495.54,2267.18,9.55724,29.12,0
22,3.87625,-299.37,7.33947,7,2351.06,1034.3,2956.77,2352.27,1030.05,2954.22,3.47502,25.0863,3
16,2.57619,-363.624,7.54649,5,1513.27,2633.23,3753.68,1710.73,2627.16,3738.96,9.19203,17.1693,0
28,3.64713,-274.796,7.996,7,2289.73,1076.91,2941.08,2288.42,1072.89,2936.61,29.5447,25.0726,0
3,1.22751,-236.301,11.0985,1,1403.57,2636.42,3496.25,1410.41,2620.72,3498.18,29.3519,13.5943,0
24,5.91501,-201.554,6.90096,5,1483.3,nan,nan,1679.16,nan,nan,13.5924,33.8306,0
23,1.26092,-245.327,10.9065,1,2087.46,nan,nan,2089.59,nan,nan,21.6206,13.4833,0
14,2.64721,-187.999,10.5115,3,897.984,3110.1,3710.97,557.653,3136.03,3673.26,12.5163,23.7995,0
12,5.87255,-305.435,5.17666,3,823.26,2388.49,3101.61,519.675,2109.94,2632.85,-2.04464,30.6854,0
29,0.901174,-193.414,12.1664,3,2203.36,nan,nan,1376.71,nan,nan,21.6438,12.3638,0
15,2.89617,-414.145,6.34418,5,1537.27,2641.54,3777.38,1743.9,2626.76,3765.16,13.8513,16.6388,2
7,3.28464,-308.515,7.78824,3,1696.19,1593.37,3161.15,1061.06,1612.44,2675.76,31.1637,22.5628,0
17,3.24105,-313.977,7.73864,5,1529.68,2840.14,3917.45,1728.84,2827.42,3913.64,-7.71267,22.1948,1
23,8.8492,-242.75,3.15443,5,2120.93,nan,nan,2398.43,nan,nan,-5.25442,38.4328,0
3,6.59316,-239.725,5.54833,1,1095.03,3444.73,3878.69,1092.19,3431.2,3874.85,1.85972,34.2678,0
9,7.60866,-219.697,4.83444,3,1083.56,3063.05,3816.98,674.738,3103.04,3755.49,-3.34942,36.8857,0
23,2.06458,-242.115,10.173,1,2534.1,nan,nan,2540.27,nan,nan,18.0393,19.1262,0
9,2.46769,-209.992,10.3177,3,1145.33,1901.1,2975.1,720.094,1926.72,2649.67,-4.79109,22.284,3
13,6.25152,-265.662,5.46145,3,1958.78,nan,nan,1222.26,nan,nan,-33.9545,32.7592,0
12,5.30642,-336.697,5.22834,3,847.236,3932.35,4301.33,528.759,3807.74,4301.8,-10.2047,28.2677,0
7,3.89594,-318.37,6.99346,3,1132.24,1994.77,3036.76,704.166,2014.5,2719.92,-16.2126,24.5264,3
3,2.92023,-274.812,8.74014,3,1462.46,829.78,2397.99,914.541,833.037,1770.42,13.3646,22.197,0
29,6.17829,-205.415,6.56212,7,2463.36,600.38,2687.22,2460.44,600.215,2684.64,29.2876,34.3296,0
7,6.12634,-294.81,5.09497,3,833.928,3496.55,3957.67,520.041,3471.46,3964.47,-1.88999,31.6107,1
4,1.63844,-185.538,11.5829,1,774.075,3612.84,3761.73,775.913,3599.83,3761.87,-3.44818,18.5273,0
6,5.88281,-381.006,3.87704,1,1618.4,nan,nan,1614.54,nan,nan,-6.56341,28.3734,0
28,4.91237,-234.062,7.38655,7,2256.06,1150.97,2974.93,2254.35,1149.12,2971.95,2.01825,30.3227,3
3,5.38592,-260.227,6.45053,1,1434.26,1964.06,3005.24,1429.59,1955.13,3003.53,23.9252,30.8165,0
3,4.56417,-267.521,7.17567,1,1327.14,2114.18,3038.15,1318.12,2102.77,3031.21,2.03607,28.3108,3
17,3.29296,-317.26,7.62921,5,1579.4,2578.34,3761.92,1786.23,2565.59,3750.1,-3.20879,22.2913,2
11,2.26572,-361.876,7.88032,7,2126.25,381.16,2220.97,2128.46,382,2223.52,-8.13168,15.4397,0
20,3.47954,-420.996,5.64558,5,1609.76,2700.03,3873.43,1823.4,2679.9,3871.27,3.28969,19.1378,1
16,4.30437,-365.296,5.76956,5,1540.26,2869.54,3946.77,1741.54,2853.87,3944.97,0.00987192,24.3309,1
23,2.49512,-249.049,9.61705,7,2311.8,1072.14,2955.58,2309.53,1071.13,2952.84,10.1291,21.1268,3
14,7.72863,-177.33,5.42898,3,871.332,2453.82,3188.38,541.716,2472.48,3008.88,-0.509987,38.2891,0
28,8.43152,-248.035,3.4987,7,1845.96,2559.24,3811.5,1847.97,2556.79,3811.13,36.554,37.5806,0
17,4.9996,-331.652,5.63098,5,1563.84,2798.13,3911.69,1765.66,2784.78,3908.99,4.16463,27.5754,1
27,2.0006,-324.571,8.79611,1,2051.02,834.8,2613.08,2052.9,829.422,2619.09,-20.7099,15.4588,0
23,4.02726,-239.23,8.21312,5,1616.05,2613.11,3814.3,1826.16,2595.66,3806.09,-1.77667,27.4967,1
7,1.67062,-292.136,9.68717,3,1054.6,1880.92,2890.23,659.784,1899.61,2564.19,-19.3365,14.6354,0
1,4.68213,-365.736,5.37449,1,1050.7,3554.25,3928.58,1053.11,3543.59,3930.96,1.32315,25.5251,1
28,2.58968,-233.716,9.78486,7,2383.8,876.88,2852.27,2380.1,876.448,2848.82,0.212074,22.0892,3
6,3.78876,-370.957,6.19902,3,1135.97,1969.26,3020.09,715.528,1991.55,2708.59,-8.81582,22.3106,3
23,5.97317,-255.388,5.92473,7,1828.91,2616.16,3844.91,1826.97,2614.34,3841.76,12.4121,32.413,2
1,4.37466,-382.747,5.3979,1,1099.91,3528.65,3946.63,1099.78,3517.99,3947.07,-1.66921,23.961,1
9,5.81035,-219.703,6.70079,3,963.228,3260.35,3875.87,600.609,3288.89,3864.73,-13.208,33.0611,0
17,3.25269,-318.207,7.65392,5,2019.35,1171,3052.5,2278.01,1155.01,3015.05,7.99821,22.0936,3
19,2.04874,-183.162,11.2075,5,1526.67,2812.1,3894.68,1731.78,2799.35,3893.54,-0.812228,21.0101,1
24,4.99324,-219.504,7.55094,7,1750.22,2816.19,3946.61,1750.56,2817.03,3947.6,9.7129,30.9745,0
12,7.8463,-302.708,3.17785,3,1105.96,3066.21,3836.53,690.422,3104.97,3772.72,7.51176,34.9827,2
13,2.24738,-249.172,9.86624,5,1583.29,2261.37,3532.33,1797.8,2251.02,3507.69,17.2144,19.8709,0
19,6.00338,-173.454,7.28708,1,1280.42,nan,nan,1287,nan,nan,14.9632,34.8335,0
14,1.85087,-180.615,11.453,5,1538.02,2775.42,3876.11,1735.97,2759.57,3865.06,-34.0852,19.9812,0
14,0.958384,-207.741,11.8576,5,1725.06,2065.89,3492.94,1943.4,2054.09,3466.63,17.359,12.3247,0
14,6.54177,-183.292,6.56081,3,711.66,nan,nan,444.628,nan,nan,18.7502,35.7583,0
29,7.66281,-187.184,5.33014,7,1534.21,2998.17,3918.09,1538.65,2996.46,3920.37,4.62214,37.8938,1
3,6.51253,-266.867,5.1704,1,1067.66,3572.79,3955.73,1069.89,3558.1,3954.9,-3.07462,33.3087,1
13,4.00925,-231.095,8.37072,5,1627.14,2502.57,3741.37,1839.63,2487.72,3730.52,22.9497,27.6853,0
19,5.5466,-219.326,6.98063,5,2019.46,1120.85,3015.8,2278.92,1112.99,2982.16,25.092,32.4256,0
23,2.73441,-256.921,9.23769,5,2665.73,nan,nan,3016.32,nan,nan,18.8655,21.9801,0
9,0.978275,-184.502,12.2528,3,1012.8,3104.31,3794.4,631.097,3119.18,3728.6,38.2374,13.4959,0
4,3.75758,-207.364,9.03602,1,2524.42,613.79,2806.21,2526.6,608.04,2812.17,-18.5696,27.5554,0
28,6.52526,-279.678,4.93927,7,1870.95,2593.96,3861.54,1870.73,2590.83,3858.73,15.6831,32.9634,0
3,3.72805,-275.973,7.89266,1,1946.69,nan,nan,1938.71,nan,nan,-8.73845,25.3247,0
13,2.7083,-234.263,9.65425,3,930.24,3210.14,3812.21,579.422,3226.8,3783.31,-10.8231,22.6138,2
27,5.61197,-310.177,5.3653,7,1794.03,2678.78,3868.16,1803.85,2674.79,3873.05,6.99969,29.8917,0
29,6.16657,-202.413,6.62533,7,1906.59,2528.84,3836.84,1908.61,2526.84,3836.85,7.55442,34.3884,2
11,2.64612,-373.971,7.29611,3,1053.84,1777.07,2810.18,658.491,1749.47,2416.13,-2.0752,17.0994,0
19,8.97456,-187.879,3.9548,5,2759.09,nan,nan,3123.48,nan,nan,18.5615,40.1452,0
23,6.2803,-242.58,5.82428,7,1778.75,2799.51,3956.54,1774.19,2800.2,3953.29,10.9108,33.4949,1
17,3.24018,-335.341,7.37121,5,2449.12,nan,nan,2770.32,nan,nan,-10.3246,21.4281,0
7,3.91036,-292.999,7.4136,3,2000.77,nan,nan,1249.43,nan,nan,1.34822,25.4122,0
11,3.01158,-373.068,6.9485,3,1067.16,1985.61,2979.95,666.759,2011.3,2680.22,-2.10365,18.9749,3
19,2.46852,-212.811,10.2684,7,3306.09,nan,nan,3308.91,nan,nan,0.283997,22.1977,0
22,2.38853,-319.98,8.49538,5,1466.5,nan,nan,1656.31,nan,nan,13.5298,17.9657,0
13,3.09707,-239.776,9.16127,3,786.144,3313.09,3780.72,489.553,3315.64,3782.3,-6.57011,24.0945,0
11,6.94388,-382.538,2.75472,3,1869.73,nan,nan,1161.52,nan,nan,-15.1837,30.8095,0
14,8.15778,-209.858,4.43098,7,2713.29,nan,nan,2711.8,nan,nan,31.9114,38.1634,0
3,5.03117,-232.163,7.29595,1,1338.21,2103.39,3038.36,1340.18,2093.36,3040.89,-8.68902,30.7058,3
11,3.01209,-393.312,6.59511,3,877.608,3396.33,3914.41,548.653,3385.96,3908.85,-2.49371,18.1422,1
6,2.03027,-358.99,8.1555,1,2539.92,826.65,2980.95,2534.49,824.972,2984.21,-16.9349,14.0131,0
3,2.28262,-240.429,9.98166,3,1471.24,939.44,2488.61,919.913,956.613,1896.5,17.6306,20.3588,0
27,3.29616,-306.564,7.81005,7,1814.07,2589.84,3810.42,1812.59,2590.21,3809.49,-0.248612,22.6768,2
13,2.49973,-260.751,9.41045,3,948.576,3114.6,3753.13,588.422,3132.19,3699.6,4.9742,20.746,0
9,3.00647,-179.57,10.2863,7,2504.32,nan,nan,2507.94,nan,nan,4.98518,25.5841,0
23,4.4784,-231.437,7.88021,7,2262.13,1075.12,2916.45,2259.16,1075.87,2914.58,2.79687,29.1475,3
13,5.53241,-269.792,6.13593,5,2164.86,647.16,2775.06,2448.89,645.543,2744.18,-3.47596,30.9075,0
19,3.18319,-176.205,10.1617,7,1910.4,nan,nan,1911.97,nan,nan,22.5685,26.3851,0
16,4.15928,-386.575,5.55225,5,1476.25,2919.1,3936.18,1676.11,2904.73,3933.31,3.22106,23.092,0
9,7.59677,-198.021,5.2148,3,918.144,3402.96,3950.5,574.547,3410.74,3958.39,-4.40049,37.4687,1
6,4.58028,-377.37,5.27956,3,894.408,3417.42,3943.4,557.363,3412.95,3943.75,-6.75593,24.8139,1
6,5.39077,-364.497,4.66646,7,2460.34,nan,nan,2457.29,nan,nan,-4.60122,27.6126,0
23,1.76107,-246.738,10.3964,5,1537.6,2763.08,3866.75,1738.44,2744.87,3855.29,3.62935,17.1355,1
28,1.14728,-248.282,10.9578,5,2671.08,625.91,3130.71,3019.79,623.403,3183.19,15.6645,12.3028,0
1,2.59701,-362.23,7.55034,1,2358.24,nan,nan,2358,nan,nan,-10.8723,17.3418,0
13,2.42144,-251.669,9.64671,7,2845.88,nan,nan,2846.38,nan,nan,-10.2252,20.6752,0
17,2.37148,-295.956,8.93045,5,3223.08,nan,nan,3642.47,nan,nan,17.3623,18.8141,0
12,4.14223,-329.361,6.5523,3,891.456,3434.95,3954.55,556.688,3441.34,3970.85,-16.0751,25.0045,1
11,6.80557,-352.716,3.4058,3,908.16,3426.82,3961.12,565.669,3396.07,3935.37,-4.67751,31.4118,1
11,4.51815,-362.543,5.59758,3,878.196,3446.16,3952.99,546.319,3432.46,3952.03,0.458054,25.1192,1
19,1.82762,-216.436,10.8567,5,1490.26,2006.04,3276.87,1688.42,1997.23,3217.16,25.8892,18.6513,0
13,1.22782,-268.307,10.5237,5,3098.78,nan,nan,3508.52,nan,nan,-5.90917,12.0744,0
17,3.29142,-323.585,7.5218,5,1637.8,2373.84,3654.78,1858.02,2361.9,3644.57,4.85264,22.0619,2
12,1.47922,-300.517,9.71549,3,898.128,2751.69,3436.82,562.734,2765.02,3315.48,14.6189,12.7052,0
13,3.31301,-264.483,8.51583,5,1530.06,2731.38,3837.97,1729.54,2718.79,3827.3,21.2387,24.1543,0
16,4.12549,-372.5,5.82886,5,1603.18,2706.35,3873.24,1806.04,2694.48,3869.05,-2.22522,23.4726,1
12,4.03952,-333.702,6.58321,3,895.128,3218.68,3791.87,557.766,3216.26,3751.83,-12.2956,24.5104,2
9,2.8248,-170.936,10.6214,1,1124.16,3247.47,3750.03,1125.41,3234.01,3749.38,24.0483,25.0862,0
13,1.87883,-262.431,10.0058,5,2084.78,886.06,2891.52,2358.3,881.565,2860.53,25.0618,17.2778,0
13,1.64539,-236.699,10.6863,3,885.108,3111.71,3702.35,550.997,3124.56,3655.55,-9.65497,16.7571,0
19,2.83796,-179.345,10.4638,5,2039.73,1112.29,3024.39,2306,1101.24,2994.43,4.49019,24.8919,3
15,3.25148,-438.499,5.56648,1,2158.4,nan,nan,2161.61,nan,nan,-12.0821,17.3366,0
14,2.48514,-178.25,10.8453,5,1782.98,nan,nan,2017.91,nan,nan,29.8278,23.3541,0
24,1.56547,-211.08,11.2124,7,1608.45,nan,nan,1606.91,nan,nan,-18.2859,17.1663,0
19,6.90619,-207.743,5.76698,5,1609.56,2691.17,3866.79,1827.12,2679.78,3874.15,-2.49026,35.8368,1
14,2.21986,-185.769,10.9879,3,939.54,3218.21,3825.5,587.681,3236.6,3800.96,-32.8834,21.8272,0
28,2.15152,-243.78,10.0564,7,2772.46,nan,nan,2774.85,nan,nan,30.0803,19.5475,0
27,1.9852,-325.168,8.80043,1,1911.12,2051,3436.67,1901.64,2042.01,3431.24,12.4497,15.3301,0
14,7.56724,-185.177,5.46351,3,953.304,3364.61,3948.06,595.106,3367.35,3936.07,-25.5665,37.7703,0
3,1.84768,-233.019,10.5488,1,1253.71,2958.3,3627.89,1253.18,2944.61,3625.7,18.8071,18.1854,0
6,7.3337,-365.149,2.6474,3,1655.92,1379.95,2967.02,1033.82,1398.61,2440.05,-29.2022,32.1553,0
7,1.82941,-324.357,8.96354,3,893.904,3240.27,3807.46,559.35,3261.42,3797.54,-18.0775,14.2879,0
19,5.67028,-180.536,7.5124,5,2024.91,1125.24,3023.02,2289.33,1121.69,2997.46,24.713,33.8421,0
28,3.76774,-236.021,8.53565,5,2488.81,493.89,2900.22,2812.89,486.345,2908.02,-6.59597,26.7207,0
13,4.36434,-260.799,7.49675,3,882.588,3397.55,3919.15,553.05,3356.21,3884.06,-6.07559,27.9094,1
7,5.19625,-290.34,6.13331,1,1605.38,2170.81,3294.39,1608.56,2160.79,3297.86,17.1144,29.4072,0
13,2.25506,-255.37,9.75123,3,907.056,2088.38,2936.08,565.472,2056.44,2625.32,-2.53397,19.6923,0
3,3.10552,-274.321,8.55934,1,1118.4,3465.38,3912.37,1119.84,3453.49,3913.07,12.5649,22.9981,1
7,3.48205,-310.334,7.55531,7,2698.24,nan,nan,2706.92,nan,nan,0.242361,23.278,0
9,1.76618,-180.145,11.5471,5,3095.11,nan,nan,3506.78,nan,nan,10.1142,19.495,0
14,1.76938,-208.021,11.0613,3,1155.42,1856.47,2948.67,721.153,1868.24,2593.52,-30.377,18.5877,0
14,3.01506,-210.609,9.74571,1,2149.38,646.09,2543.93,2152.69,642.232,2552.21,28.018,24.6779,0
4,3.82406,-176.217,9.49927,1,980.64,2867.92,3349.77,982.331,2854.6,3349.57,4.44318,28.6997,0
9,5.60568,-171.064,7.74055,3,1966.82,925.34,2857.05,1232.03,929.013,2174.7,0.447288,33.9522,3
17,1.2822,-296.892,9.95253,5,3061.31,nan,nan,3462.26,nan,nan,26.0331,11.038,0
27,1.64493,-323.514,9.14957,7,1810.93,nan,nan,1817.76,nan,nan,-1.28284,12.9042,0
17,1.90495,-309.944,9.14691,3,1377.18,nan,nan,860.512,nan,nan,0.437278,15.4796,0
27,5.98074,-292.77,5.28044,7,2324.37,1033.6,2933.82,2325.03,1031.57,2932.67,4.88842,31.3268,3
14,3.28932,-208.325,9.50256,3,1447.46,2224.12,3453.48,902.044,2263.64,3157,2.52426,25.8312,0
7,5.97948,-292.277,5.29014,3,1006.08,3192.37,3856.64,633.891,3199.06,3809.44,-4.00027,31.3385,2
7,1.47168,-293.777,9.84399,7,820.82,nan,nan,815.23,nan,nan,-33.5786,12.985,0
29,0.810906,-171.744,12.6364,1,1299.96,1973.19,2909.46,1291.78,1963.48,2904.47,10.4192,12.3155,0
23,4.16174,-241.656,8.03287,7,3185.17,nan,nan,3191,nan,nan,18.0582,27.8583,0
13,1.00979,-255.529,10.9425,3,900.768,2677.98,3382.44,561.431,2680.25,3231.31,21.9603,10.4583,0
13,6.45394,-252.184,5.48088,5,2616.88,nan,nan,2959.91,nan,nan,16.8303,33.6051,0
9,5.58989,-189.52,7.44296,3,1197.86,1866.89,2989.12,744.412,1886.3,2633.92,9.79865,33.3895,3
12,5.6932,-306.524,5.3436,3,877.284,nan,nan,548.137,nan,nan,3.18248,30.2083,0
11,2.59072,-370.301,7.41506,3,869.364,3300.66,3834.89,544.922,3265.31,3787.23,-3.45665,16.9585,2
19,2.32516,-178.218,11.01,5,1012.56,3262.47,3847.94,1148.26,3253.3,3789.89,26.8101,22.5878,0
17,3.08811,-312.511,7.91959,5,1628.46,1896.42,3297.82,1836.22,1889.92,3249.55,5.95802,21.6061,0
12,2.92148,-300.354,8.29867,5,2339.05,nan,nan,2649.66,nan,nan,-24.7281,21.3132,0
24,2.48808,-213.55,10.2357,7,2379.49,nan,nan,2380.61,nan,nan,6.91469,22.267,0
7,2.69928,-290.812,8.68889,3,948.696,3097.57,3740.19,592.406,3118.8,3690.4,13.3429,20.6392,0
12,1.18826,-294.662,10.0683,7,2869.01,nan,nan,2874.22,nan,nan,-15.6887,10.1407,0
28,5.09524,-276.675,6.47078,7,2987.18,nan,nan,2988.39,nan,nan,-6.45676,29.5489,0
24,1.1971,-213.224,11.5362,7,2181.06,1357.48,3085.15,2180.59,1356.17,3083.66,-0.0392293,14.307,0
29,3.36252,-218.266,9.25699,7,1881.05,2554.82,3837.2,1885.36,2554.01,3840.14,-26.3622,25.8047,0
14,1.15178,-204.619,11.7316,5,1573.64,2231.36,3503.25,1773.56,2217.57,3461.54,-27.0518,14.2655,0
17,5.93879,-292.367,5.33073,5,1934.81,nan,nan,2186.88,nan,nan,-5.634,31.2382,0
28,1.35768,-263.231,10.4968,3,1893.65,nan,nan,1187.86,nan,nan,-23.49,13.4946,0
14,1.55,-188.895,11.6137,3,934.848,3128.2,3753.03,581.522,3144.83,3705.21,21.2897,17.8375,0
17,1.92699,-316.811,9.00432,5,1568.03,2584.18,3757.87,1771.87,2574.62,3745.82,0.215585,15.3201,2
28,4.75112,-240.684,7.44046,7,2221.77,1120.36,2920.54,2221.65,1120.77,2920.78,31.2413,29.6706,0
9,1.89277,-207.653,10.9431,1,1080.68,3235.39,3707.51,1075.5,3225.09,3704.37,32.1222,19.3382,0
4,3.19796,-197.842,9.77616,7,2255.14,nan,nan,2260.98,nan,nan,28.5771,25.7971,0
22,8.23792,-293.426,2.92914,1,1586.25,1089.38,2452.23,1572.28,1084.46,2446.47,23.8478,35.9651,0
16,2.69015,-378.172,7.179,7,2392.81,nan,nan,2397.22,nan,nan,-6.66373,17.1524,0
19,1.59565,-215.583,11.1039,7,1482.74,2315.62,3302.91,1484.18,2313.8,3302.59,9.49266,17.2072,0
7,1.52509,-301.924,9.64846,5,2358.05,nan,nan,2659.72,nan,nan,-0.489734,13.0247,0
7,5.43148,-326.88,5.26686,3,933.168,3416.12,3972.06,581.831,3398.71,3953.75,-16.993,28.9093,1
14,5.18689,-181.118,8.00397,3,904.74,3409.03,3944.89,562.294,3379.96,3916.32,-10.0124,32.6027,1
7,3.39923,-300.187,7.81441,3,991.788,3136.83,3803.21,618.656,3156.7,3753.13,-18.5955,23.303,0
17,4.02454,-293.295,7.29115,5,1827.87,1355.07,3047.07,2070.05,1342.67,2998.82,-9.4901,25.7912,0
7,3.96976,-317.349,6.93526,3,1152.59,1924.2,2998.33,714.675,1937.4,2654.81,-9.52284,24.8174,3
24,2.46904,-188.937,10.6783,5,1591.05,2306.07,3570.8,1794.28,2295.2,3540.22,22.1702,22.9515,0
7,1.18735,-291.771,10.1239,1,1233.6,3010.46,3652.41,1223.57,2996.97,3643.11,35.6049,10.3157,0
26,4.26505,-394.703,5.3044,7,1802.61,2623.44,3828.97,1807.52,2620.72,3830.81,3.6901,23.1685,2
29,1.82351,-175.183,11.5746,1,1090.07,3384.28,3828.63,1080.66,3366.81,3816.76,36.3424,19.9938,0
14,2.71455,-206.494,10.125,3,865.008,3115.45,3689.83,542.653,3129.07,3651.8,12.0537,23.528,0
9,7.29507,-201.276,5.47296,3,954.144,3252.11,3862.61,592.247,3259.57,3827.89,-3.11999,36.7987,2
29,0.840749,-179.942,12.4626,3,2028.37,nan,nan,1268.5,nan,nan,-9.80375,12.2982,0
6,4.38619,-363.936,5.70905,3,953.376,3201.54,3823.33,593.231,3224.3,3794.36,-6.54886,24.6471,2
3,6.76114,-238.828,5.38931,1,1082.76,3550.13,3949.95,1082.18,3534.96,3946.59,15.6002,34.6522,1
3,7.6809,-256.754,4.13015,1,1143.48,3336.57,3833,1132.29,3322.33,3822.23,23.5547,35.9791,0
3,2.18183,-259.161,9.75944,1,1080.18,3204.68,3683.63,1068.11,3191.35,3672.9,20.8994,19.1629,0
7,5.64503,-311.231,5.31315,1,2464.64,820.25,2918.44,2455.58,812.727,2914.45,-12.7805,29.9435,3
12,3.17223,-339.961,7.36037,5,3051.18,nan,nan,3450.12,nan,nan,23.6216,20.9709,0
28,6.05372,-256.358,5.82476,7,1778.05,2785.42,3944.14,1778.16,2783.56,3942.68,7.52904,32.5742,1
19,1.51102,-208.802,11.3063,5,1568.8,2706.32,3848,1771.12,2695.76,3842.14,-13.3657,16.8749,1
11,1.93688,-379.957,7.85897,7,1904.18,2231.18,3585.34,1901.56,2228.79,3581.15,-16.1321,12.144,0
12,5.70076,-319.361,5.11692,5,1578.77,2703.92,3853.55,1787.47,2693.86,3853.7,6.20106,29.836,1
